,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
449,Roy Hinman,"77302 Marquez Creek
Jessicaland, FL 66649",2.921471061,f,1300.0, Not-in-family,1.9453209059999998,87.3984375,52.50629384,0.0,7.584978339,1.1180271240000001,"Exec-managerial|United-States
Never-married -- Federal-gov|White", Bachelors,130534.0,1.0,44.42872449, <=50K,19.08946488,40.0,0.0
450,Timothy Aburto,"22812 Elizabeth Passage Apt. 637
East Garretttown, ID 53037",18.15732043,f,, Own-child,-0.15196542,132.9765625,11.26993867,6849.0,354.3660392,0.055109175,"Sales|United-States
Never-married -- Private|Amer-Indian-Eskimo", HS-grad,194897.0,0.0,51.83273351, <=50K,0.714882943,40.0,0.0
451,James Farrell,"845 Austin Manors Apt. 037
Lake Debbiebury, IA 16366",6.606891591,f,10.0, Other-relative,0.895513384,103.0859375,21.85770407,0.0,49.95300973,0.473019939,"Other-service|United-States
Never-married -- Private|Black", Some-college,372483.0,0.0,41.69326747, <=50K,4.236622074,35.0,0.0
452,Thomas Garrison,"57121 Michelle Village
Copelandfort, MO 93841",5.802775675,f,900.0, Own-child,0.527836494,109.90625,30.64492545,0.0,34.43766845,0.053946395999999994,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,135924.0,0.0,43.76025549, <=50K,5.914715719,20.0,0.0
453,Herbert Moon,"88668 Bryan Plaza
North Tracifort, OK 88551",7.446310182,f,, Wife,-0.233816886,110.421875,22.78905028,4064.0,58.06424297,0.39658975,"Tech-support|United-States
Married-civ-spouse -- Federal-gov|White", Some-college,293550.0,0.0,53.73671484, <=50K,3.421404682,40.0,0.0
454,David Ritchie,"67605 Sean Road
East Cynthia, GA 13144",5.194352095,f,10.0, Husband,4.229061893,71.4140625,39.56497146,0.0,26.09292347,1.582277875,"Sales|United-States
Married-civ-spouse -- Private|White", Some-college,161018.0,1.0,40.51900159, >50K,8.204849498,55.0,0.0
455,Joshua House,"USNS Le
FPO AE 65139",9.61072539,f,9.0, Own-child,-0.160437986,112.265625,17.77171588,0.0,101.6014101,0.096616712,"Machine-op-inspct|United-States
Never-married -- Local-gov|White", HS-grad,80058.0,0.0,48.3975213, <=50K,2.134615385,64.0,0.0
456,Andrew Lawson,"57159 Christopher Throughway Apt. 388
West Elizabeth, MA 43582",13.10583628,f,5.0, Not-in-family,-0.393822915,109.765625,11.60291821,0.0,223.92819390000002,0.033314047,"Sales|United-States
Divorced -- Private|White", 9th,176732.0,0.0,47.89824572, <=50K,1.2909699,40.0,0.0
457,Johnny Massimino,"0091 Allen Mission Apt. 960
Lawrencemouth, VT 66053",10.81791009,f,10.0, Unmarried,0.231380185,134.0234375,13.06405974,0.0,154.9348864,0.08249189999999999,"Adm_clerical|United-States
Divorced -- Private|White", Some-college,156400.0,0.0,43.55769608, <=50K,1.8494983280000001,40.0,0.0
458,Joseph Brown,"PSC 0831, Box 8741
APO AA 47648",13.06534094,f,10.0, Wife,-0.314999578,99.6796875,12.47508249,0.0,207.42918930000002,0.36994737,"Other-service|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Some-college,106110.0,0.0,51.60788663, <=50K,1.244147157,99.0,0.0
459,James Bahner,"03117 Martinez Locks
Westside, AK 29718",8.460500093,f,, Not-in-family,1.417368335,95.109375,22.610447600000004,0.0,74.90918791,0.366115935,"Adm_clerical|United-States
Divorced -- Federal-gov|White", HS-grad,91468.0,1.0,43.30636399, <=50K,2.989966555,40.0,0.0
460,Byron Saari,"520 Amanda Path
Port Loriborough, AR 42069",7.880256086,f,7.0,,0.902590525,,,0.0,70.13439854,0.29082448,"Craft-repair|Haiti
Never-married -- Private|Black", 11th,267034.0,,40.07492906, <=50K,3.461538462,40.0,0.0
461,Joseph Chin,"USNV Rojas
FPO AE 70091",11.143220900000001,f,16.0, Husband,0.09742412800000001,115.421875,12.57812967,0.0,170.08678510000001,0.319480535,"Prof-specialty|United-States
Married-civ-spouse -- State-gov|White", Doctorate,99156.0,0.0,46.76898167, >50K,1.9314381269999998,50.0,0.0
462,Phil Blume,"994 Reed Coves Apt. 366
Port Kariport, DE 34775",16.40046247,f,9.0, Wife,-0.39216524799999997,120.828125,10.27533923,0.0,343.0466051,0.023903875,"?|United-States
Married-civ-spouse -- ?|White", HS-grad,202560.0,0.0,52.70512152, >50K,1.059364548,40.0,0.0
463,Nathan Gray,"Unit 0687 Box 1391
DPO AA 34256",8.846360156,f,9.0, Wife,-0.384249096,141.203125,20.13299415,0.0,85.73122794,-0.044294207,"Farming-fishing|United-States
?? -- Private|White", HS-grad,198452.0,0.0,51.57084923, <=50K,2.7734113710000003,40.0,0.0
464,Scott Price,"260 Wilson Harbor Apt. 742
Mcdonaldtown, SD 51732",7.0374578660000005,f,700.0, Husband,0.163763765,108.7734375,22.67843729,0.0,57.10577947,0.24412483199999999,"?|United-States
nan -- ?|White", 11th,36135.0,0.0,48.6094472, <=50K,4.20735786,8.0,0.0
465,Ronald Whitlow,"065 Nelson Forges Apt. 840
Richardborough, VA 55343",-0.588690802,t,9.0, Wife,26.67807100000001,14.1484375,70.90820395,0.0,-0.977318435,4.999419405,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", HS-grad,199763.0,1.0,35.02768767, <=50K,168.8712375,8.0,0.0
466,Daniel Happenny,"7593 Lamb Mission Apt. 347
Christopherberg, DE 74638",8.767099323,f,, Unmarried,-0.334637258,133.9765625,20.59620671,0.0,80.94699303,0.014293311000000001,"Exec-managerial|United-States
nan -- Private|Black", Some-college,199501.0,0.0,54.40120989999999, <=50K,2.620401338,38.0,0.0
467,Randy Young,"58332 Holly Islands Apt. 124
New Randall, NV 21480",9.895163986,f,11.0, Husband,0.48545151799999997,102.5234375,13.92691282,0.0,128.9361057,0.100405145,"Prof-specialty|United-States
Married-civ-spouse -- private|White", Assoc-voc,75755.0,0.0,44.04187724, <=50K,2.268394649,40.0,0.0
468,Kenneth Walker,"4021 Karen Landing Apt. 528
New Justin, NH 15884",16.24414573,f,10.0, Husband,0.423208054,95.90625,10.49441346,0.0,324.8539935,0.28727440000000004,"Exec_managerial|United-States
Married-civ-spouse -- Federal-gov|White", Some-college,113597.0,0.0,46.40909082, >50K,0.8946488290000001,55.0,0.0
469,Matthew Arvesen,"31016 Smith Crossing
Anthonyland, FL 83956",7.619867947,f,9.0, Husband,-0.056021639000000005,120.4765625,19.49725144,0.0,67.80819753,0.219906498,"Exec-managerial|Germany
Married-civ-spouse -- Private|White", HS-grad,179498.0,0.0,49.26474475, <=50K,3.41722408,40.0,0.0
470,Vito Torry,"0095 Tonya Expressway
Pearsonmouth, AK 80134",12.30796981,FALSE,6.0, Own-child,0.368981957,101.7109375,15.47238306,0.0,160.82880790000004,0.461345706,"Other-service|United-States
Never-married -- Private|White", 10th,25690.0,0.0,42.71327961, <=50K,1.3879598659999999,10.0,0.0
471,Steven Reagin,"964 Combs Harbors
Janetmouth, DE 57689",4.40829565,f,15.0, Other-relative,0.08773285800000001,124.359375,35.62737709,0.0,19.14323004,-0.075299617,"Prof-specialty|United-States
Never-married -- Private|White", Prof-school,184806.0,0.0,46.58640064, <=50K,8.898829431000001,50.0,0.0
472,Calvin Bracken,"766 Park Locks
Adamton, NH 92513",2.428379777,F,9.0, Husband,9.827339192,68.3203125,54.18192595,0.0,4.52809258,2.282632806,"Transport-moving|United-States
Married-civ-spouse -- Local-gov|White", HS-grad,104996.0,1.0,33.99355031, <=50K,21.51839465,40.0,0.0
473,Thomas Forbes,"67047 Blake Mountains
Downsstad, RI 08722",3.4144939119999997,f,10.0, Own-child,5.566536879,92.265625,46.20425114,0.0,10.65625321,1.594314915,"Sales|United-States
Never-married -- Private|White", Some-college,218215.0,1.0,35.87466994, <=50K,14.13545151,30.0,0.0
474,Albert Linquist,"55902 Washington Well Suite 673
South Autumn, NM 77548",8.476797654,f,9.0, Husband,1.2813471490000001,98.78125,19.36025946,0.0,81.43262624,0.456107149,"Transport-moving|United-States
Married-civ-spouse -- Private|Black", HS-grad,228190.0,1.0,38.664409, <=50K,3.0242474919999998,40.0,0.0
475,Eugene Jones,"3766 Gonzales Square
Nancymouth, IA 12387",2.3748208109999998,f,9.0, Husband,-0.160510693,148.0546875,63.96070489,0.0,3.944087152,-0.35211324200000005,"Handlers-cleaners|United-States
Married-civ-spouse -- Private|White", HS-grad,80004.0,0.0,55.45300778, <=50K,24.63795987,40.0,0.0
476,Thomas Harding,"938 David Plain Apt. 869
Thompsonview, NM 22884",10.74533651,f,, Wife,1.089882188,84.2890625,16.26916268,0.0,124.90948470000001,0.736774363,"Sales|United-States
Married-civ-spouse -- Private|White", Bachelors,122112.0,0.0,45.67345926, <=50K,1.718227425,50.0,0.0
477,David Hall,"9387 Moore Vista Suite 624
Nelsonport, AK 98105",10.76677732,f,10.0, Husband,0.653614389,132.296875,13.05543306,0.0,154.3763954,0.051047905,"Protective-serv|United-States
Married-civ-spouse -- State-gov|White", Some-college,157639.0,0.0,42.92259737, >50K,1.93812709,40.0,0.0
478,Charles Gonzalez,"527 Kelly Overpass Apt. 511
East Teresa, WV 75544",-0.34975923200000003,f,9.0, Husband,45.41388046,18.8515625,67.85918695,0.0,-0.790003375,6.442400642000001,"Farming-fishing|United-States
nan -- Self-emp-not-inc|White", HS-grad,36876.0,1.0,27.89995795, <=50K,154.7968227,55.0,0.0
479,Danilo Thomas,"8711 Kathleen Circles
North Erika, AR 34546",0.182897218,f,11.0, Other-relative,14.99836007,19.3984375,64.61505196,0.0,-0.5958953229999999,3.970530161,"Tech-support|United-States
Never-married -- private|White", Assoc-voc,129629.0,1.0,46.01839643, <=50K,110.235786,36.0,0.0
480,Michael Rogers,"4701 Claire Plaza
Greenborough, TN 16085",8.558440656,f,9.0, Husband,0.18495481600000002,126.328125,18.34554885,0.0,80.16710163,0.043131957,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", HS-grad,344200.0,0.0,44.01102656, >50K,2.398829431,40.0,0.0
481,Warren Horn,"37221 Diana Well Apt. 813
South Charlesport, RI 28250",6.859046095,t,8.0, Own-child,8.714217534,72.7421875,25.96337522,0.0,48.94787763,2.048370952,"Sales|United-States
Never-married -- Private|White", 12th,118847.0,1.0,34.7300406, <=50K,4.142140468,20.0,0.0
482,Francisco Napier,"252 Gardner Cliff Apt. 238
Lake Mariah, FL 57485",3.685480105,f,1300.0, Husband,1.01730767,103.1171875,42.96013691,0.0,12.60232843,0.515905298,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Bachelors,165472.0,0.0,40.17435071, >50K,11.74749164,40.0,0.0
483,Curtis Heitzman,"5844 Danielle Way Suite 108
Davisview, HI 75447",1.173436443,f,13.0, Not-in-family,1.868594118,72.1875,77.90452172,0.0,-0.14022268,1.304482718,"Sales|United-States
Never-married -- Private|White", Bachelors,174461.0,1.0,44.78642896, <=50K,51.72408027,50.0,0.0
484,Tony Kell,"847 Martin Locks Apt. 982
East Lauratown, NH 54460",5.858549544,F,1.0, Not-in-family,-0.482038194,130.8515625,23.2399879,0.0,41.29036787,0.063108179,"Farming-fishing|Mexico
Never-married -- Private|White", Preschool,193598.0,0.0,55.07609648, <=50K,5.135451505,40.0,0.0
485,Johnnie Spoor,"458 Ramos Station Suite 906
Alexandrafurt, RI 76023",7.156198715,f,, Not-in-family,-0.625551231,127.8671875,20.60994686,0.0,56.89920189,-0.083097654,"Adm-clerical|United-States
Separated -- Private|White", HS-grad,211860.0,0.0,57.3414078, <=50K,3.512541806,40.0,0.0
486,Wallace Street,"9909 John Creek
East Heather, NY 31266",5.700615696,f,10.0, Husband,-0.5316831679999999,138.765625,27.93592663,0.0,,0.070279887,"Other-service|United-States
Married-civ-spouse -- Private|White", Some-college,123218.0,,54.56496764, <=50K,5.337792642,40.0,0.0
487,Daryl Rager,"5130 Michael Burgs
Piercetown, GA 74716",4.600821691,f,900.0, Husband,0.036489877999999996,127.609375,26.44111838,0.0,23.82844655,0.24165148600000005,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", HS-grad,260560.0,0.0,50.11599582, <=50K,6.601170569,50.0,0.0
488,Joe Duggan,"59908 Collins Street Apt. 831
Port Lorifurt, VA 34732",17.95680631,f,10.0, Husband,-0.309684164,128.2109375,11.32603532,0.0,356.4166267,0.222572209,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Some-college,40641.0,0.0,47.61788863, >50K,0.785117057,60.0,0.0
489,Nathaniel Jackson,"14652 Smith Fall
East Danieltown, NM 98127",6.664272287,f,10.0, Own-child,0.8321549779999999,95.4921875,24.31198688,0.0,45.91564403,0.488027761,"Other_service|United-States
Never-married -- Private|White", Some-college,332931.0,0.0,41.3629129, <=50K,3.913043478,40.0,0.0
490,Jimmy Chisholm,"08502 Alexander Mews Suite 024
Port Andrewside, TX 98088",8.348104181,f,10.0, Unmarried,-0.051165465,131.2578125,16.58980098,0.0,83.53161022,-0.04712599,"Other-service|United-States
Widowed -- private|Black", Some-college,140581.0,0.0,49.71987877, <=50K,2.54180602,40.0,0.0
491,William Nimmo,"3909 Parks Crossing Suite 089
Stephanieberg, NC 17295",8.567085308,f,9.0, Husband,-0.28013103100000003,119.6953125,20.0766888,0.0,81.16190144,0.067823151,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", HS-grad,112941.0,0.0,50.25272981, >50K,2.826086957,40.0,0.0
492,William Stone,"535 Cabrera Wall Apt. 927
East David, TX 70904",5.088834333,f,1000.0, Not-in-family,-0.407173712,136.53125,27.41202437,0.0,26.98760278,-0.338907832,"Exec-managerial|United-States
Divorced -- Private|White", Some-college,83411.0,0.0,59.34945997, <=50K,6.244983277999999,40.0,1408.0
493,Edward Krause,"270 Tucker Estates Apt. 472
Hectorberg, TN 78640",15.19977799,f,9.0, Not-in-family,0.34544025,106.59375,11.59572779,0.0,264.2837707,0.37752650600000004,"Other-service|Jamaica
Separated -- Private|Black", HS-grad,169324.0,0.0,45.76168524, <=50K,0.9306020070000001,45.0,0.0
494,Steven Brower,"245 Smith Bridge
Lake Janicehaven, CT 07411",10.21195546,f,-1000.0, Own-child,0.120914904,129.296875,12.98891275,0.0,145.74362680000004,-0.036039663,"Adm-clerical|United-States
Never-married -- Private|White", Some-college,242615.0,0.0,47.47093838, <=50K,2.046822742,15.0,0.0
495,Alfred Daniel,"PSC 9509, Box 8382
APO AP 61291",1.120805656,f,-1600.0, Not-in-family,26.99715183,30.28125,63.759789500000004,0.0,0.671562048,4.6991239,"Prof_specialty|United-States
Never-married -- state-gov|White", Doctorate,112074.0,1.0,30.98032074, <=50K,55.93979933,45.0,0.0
496,Jarrett Smith,"73389 Nancy Burgs
Braunside, CT 64400",-0.648924065,f,9.0, Not-in-family,0.007399074,85.5625,93.78110269,0.0,-1.21364414,0.9340457259999999,"Adm-clerical|United-States
Divorced -- Private|White", HS-grad,177075.0,1.0,62.43180655, <=50K,156.7282609,40.0,0.0
497,Clarence Grosse,"548 Lamb Parks Suite 615
Ronaldview, MA 76217",11.15310704,f,9.0, Husband,1.741092129,110.1640625,15.72344303,15024.0,138.2971415,0.043452490999999996,"Sales|El-Salvador
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,44368.0,0.0,36.87664771, >50K,1.738294314,55.0,0.0
498,Lee Walker,"00553 Richardson Passage
East Jesse, MD 27113",0.311167332,f,, Unmarried,18.92343317,45.0625,95.03935365,0.0,-1.52348606,3.7480801269999997,"Exec-managerial|United-States
Divorced -- Private|White", HS-grad,316101.0,1.0,32.2915793, <=50K,97.05351171,40.0,0.0
499,Samuel Hicks,"857 Jennifer Lake Suite 685
Lake Jason, OH 74386",0.850185387,f,10.0, Husband,3.673929465,38.828125,71.3531698,0.0,-0.437195641,2.195583345,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Some-college,109638.0,1.0,57.51672439, <=50K,79.75585284,45.0,1672.0
500,Steven Green,"63500 Lee Bypass
Guerramouth, IN 24361",19.99435208,f,900.0, Husband,1.009822367,101.375,9.284064073,0.0,491.36684060000016,0.6900279770000001,"Craft-repair|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,32451.0,0.0,45.35932925, <=50K,0.7224080270000001,40.0,0.0
501,Philip Hanshaw,"95055 Hall Squares Apt. 443
West Katherinechester, SD 03370",34.53984419,f,11.0, Husband,-1.020967344,108.3203125,7.370432165,4386.0,1191.0008369999996,0.5657712979999999,"Craft-repair|Mexico
Married-civ-spouse -- Private|White", Assoc-voc,319146.0,0.0,71.70969399, >50K,0.213210702,40.0,0.0
502,Scott Dees,"871 Martinez Mountains Suite 563
East Laurie, UT 96893",0.972514711,f,, Not-in-family,-0.197450025,119.2890625,57.22989108,0.0,-0.526666735,0.4461258420000001,"Transport-moving|United-States
Divorced -- Private|White", HS-grad,139126.0,0.0,54.97515808, <=50K,40.217391299999996,40.0,0.0
503,Richard Cahill,"4053 Lauren Radial
Lewisstad, CT 45980",-0.18560520000000005,f,4.0, Husband,0.067512049,125.671875,83.20726546,0.0,-1.883472466,0.067362187,"Farming_fishing|United-States
Married-civ-spouse -- Private|Black", 7th-8th,192894.0,0.0,46.67207901, <=50K,92.97157191,30.0,0.0
504,Robert Wise,"90859 Zimmerman Ports Apt. 185
North Mary, RI 66064",7.396831389,f,10.0, Not-in-family,1.2501580079999999,104.171875,21.03606421,0.0,60.68193763,0.44438082100000004,"Handlers_cleaners|United-States
Never-married -- Private|White", Some-college,219835.0,1.0,42.57256844, <=50K,3.418896321,30.0,0.0
505,Fred Allen,"953 Brandon Trafficway Suite 095
West Shelbyview, AK 75770",10.91247728,f,16.0, Husband,1.18341494,119.671875,16.86415914,7688.0,127.4222621,0.30076558,"Prof_specialty|United-States
Married-civ-spouse -- State-gov|White", Doctorate,27243.0,0.0,39.30710602, >50K,1.746655518,45.0,0.0
506,Gary Prentice,"055 Nolan Club
West Bryanton, UT 15308",8.12412238,f,-900.0, Not-in-family,-0.117750652,116.109375,18.98731171,0.0,80.6923632,0.43614474,"Machine_op_inspct|United-States
Never-married -- Private|White", HS-grad,140477.0,0.0,50.37689735, <=50K,3.690635452,10.0,0.0
507,Jerry Burris,"117 Freeman Key Apt. 300
East Nancy, AZ 77148",8.57880751,f,10.0, Not-in-family,0.624257034,93.6796875,15.11388655,0.0,94.55625421,0.478034763,"Machine-op-inspct|United-States
Never-married -- Private|White", Some-college,146460.0,0.0,46.2285311, <=50K,2.387123746,40.0,0.0
508,Stephen Caravati,"398 Ricardo Loaf
East April, MN 50322",7.910115725,f,12.0, Husband,-0.664227505,125.3515625,20.92663205,0.0,67.01373013,-0.118101458,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Assoc-acdm,161141.0,0.0,58.85862164, <=50K,2.942307692,40.0,0.0
509,Patrick Bussey,"874 Silva Canyon
South Brenda, WA 68114",0.287568762,f,9.0, Not-in-family,-0.529035476,125.84375,93.50264457,0.0,-1.7753501390000002,0.138070136,"Sales|United-States
Separated -- Private|White", HS-grad,192965.0,0.0,58.77810996, <=50K,84.45401338,45.0,0.0
510,Scott Gilbert,"496 Nathaniel Turnpike Apt. 132
Juliestad, ME 42358",6.142253628,f,10.0, Husband,-0.358455399,113.78125,26.86480789,0.0,39.44307517,0.017279599,"Exec-managerial|United-States
Married-civ-spouse -- Local-gov|White", Some-college,134671.0,0.0,53.56668413, <=50K,4.9214046819999995,40.0,0.0
511,Dennis Stith,"73282 Jacob Pines Suite 356
Rickytown, NV 74857",7.001136221,f,13.0, Wife,2.366041498,101.359375,22.03057069,0.0,56.50134118,0.580004199,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,59146.0,0.0,35.37405793, <=50K,3.8913043480000002,40.0,0.0
512,Danny Hartman,"046 Stuart Point Apt. 801
Nelsonburgh, MS 57588",8.602134766,f,10.0, Husband,-0.148570191,125.7890625,14.49436888,0.0,100.6169015,0.042608219,"Craft-repair|United-States
nan -- Private|White", Some-college,381153.0,0.0,46.84476564, <=50K,2.467391304,40.0,0.0
513,Joseph Enstrom,"USS Caldwell
FPO AE 37077",11.38182887,f,10.0, Husband,0.38214989,105.0,14.65776697,0.0,148.3343497,0.563215008,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|White", Some-college,188278.0,0.0,49.20334084, <=50K,1.601170569,40.0,0.0
514,Adam Chipman,"15596 Linda Pine
Lake Kayla, MI 50632",10.14673318,t,13.0, Not-in-family,0.860092995,105.5,19.14167399,13550.0,107.6216551,0.41714868,"Exec_managerial|United-States
Divorced -- Private|White", Bachelors,191227.0,1.0,41.84177787, >50K,2.08277592,50.0,0.0
